CensusTract,ID,id,Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,CES_Score,CES_Percentile,"CES 3.0 
Percentile Range",SB 535 Disadvantaged Community,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6001421400,6001421400,6001421400,1593,Alameda ,94707,Berkeley,-122.270922,37.8883409,3.11,1.06,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,13.01,38.99,70.6,4.47,0,0,609.7373102,53.82,292.48,11.53,0.2,2.72,3.5,23.6,0.05,25.76,2,29.25,0,0,19.43,2.39,2.76,20.65,8.81,3.39,14.79,2.98,0.66,1.4,3.02,NA,NA,9.6,6.34,6.8,27.25,14.2,31.42,12.55,1.3,2.35
6001426100,6001426100,6001426100,5922,Alameda ,94611,Oakland,-122.2253292,37.8216214,2.52,0.59,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,31.251,86.91,70.6,4.47,0,0,389.482652,46.72,273.38,10.06,0,0,10,49.69,0,0,1,15.26,2,50.44,25.45,3.13,10.68,27.8,21.11,1.79,1.41,3.89,3.93,1.2,2.11,2.6,19.17,7.5,3.43,4.2,7.5,4.7,1.32,7.76,0.8,0.59
6001404600,6001404600,6001404600,4353,Alameda ,94611,Oakland,-122.1910599,37.8197458,2.05,0.35,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,18.993,58.68,236.66,23.39,0,0,386.5610129,46.56,423.6,23.2,0,0,2,13.52,0,0,1,15.26,1,32.8,22.21,2.74,5.68,28.37,22.18,2.42,4.08,4.24,6.36,2,5.54,0.6,2.6,7.7,3.72,3.6,4.65,4.9,1.52,7.24,0.75,0.49
6001421600,6001421600,6001421600,3558,Alameda ,94708,Berkeley,-122.2559829,37.8839567,2.04,0.34,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,13.01,38.99,70.6,4.47,0,0,547.8288439,52.27,84.78,0.75,6.2,48.7,3.3,22.77,6.05,97.85,2,29.25,0,0,26.07,3.21,11.56,14.23,2.58,2.09,2.42,3.45,1.93,1,1.56,1.3,8.25,15,16.15,4.7,10.41,10.2,13.28,6.12,0.63,0.32
6001400200,6001400200,6001400200,1974,Alameda ,94618,Oakland,-122.2495763,37.848171,1.81,0.25,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,42.19,94.4,70.6,4.47,0,0,442.4680396,48.85,1392.34,80.57,0,0,20.55,71.71,0,0,0,0,0,0,30.17,3.72,20.12,24.27,14.64,1.24,0.44,3.98,4.53,1.5,3.42,0,0,11.2,8.99,2.2,1.13,4,0.77,4.7,0.49,0.06
6001421200,6001421200,6001421200,3563,Alameda ,94707,Berkeley,-122.2752271,37.8975481,1.75,0.23,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,15.476,47.11,70.6,4.47,0,0,623.1226015,54.1,284.81,10.92,0,0,0.3,2.23,0,0,3,41.15,0,0,17.64,2.17,1.53,25.84,17.55,2.07,2.33,3.62,2.56,0.6,0.62,2.6,19.17,7.7,3.72,5,12.69,6.7,4.07,7.77,0.81,0.61
6001421100,6001421100,6001421100,1992,Alameda ,94708,Berkeley,-122.2661928,37.899434,1.47,0.14,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,13.01,38.99,70.6,4.47,0,0,620.2730318,54.02,264.93,9.55,0,0,0,0,0,0,2,29.25,0,0,15.79,1.94,0.76,18.05,5.92,2.2,3.01,4.33,6.96,3.1,10.74,1.1,6.69,7.9,3.96,3.8,5.53,11.7,19.64,7.3,0.76,0.52
6001983200,6001983200,6001983200,540,Alameda ,94607,Oakland,-122.277268,37.7959455,NA,NA,NA,No,0.03,7.58,8.69794377,30.7,57.3,97.03,70.6,4.47,0,0,320.9905318,43.15,1537.88,83.72,68.65,98.01,140.3,98.58,0.34,70.79,11,89.54,0.25,10.12,49.86,6.14,72.25,165.52,99.26,NA,NA,6.44,29.7,4.1,15.28,2.8,20.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
6001981900,6001981900,6001981900,38,Alameda ,94607,Oakland,-122.3198955,37.8033573,NA,NA,NA,No,0.03,7.58,8.69794377,30.7,76.11,98.92,70.6,4.47,0,0,306.4402236,42.58,906.35,62.92,49.25,96.02,45.5,89.74,0.3,69.19,10,85.78,0.5,20.49,47.62,5.87,65.77,165.52,99.26,NA,NA,6.44,29.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6001982000,6001982000,6001982000,71,Alameda ,94607,Oakland,-122.2943959,37.7961258,NA,NA,NA,No,0.03,7.58,8.69794377,30.7,72.771,98.64,70.6,4.47,0,0,315.285587,42.95,811.54,57.59,96.2,99.09,191.35,99.24,0.33,70.44,10,85.78,0,0,46.68,5.75,63.32,165.52,99.26,NA,NA,6.44,29.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6001422600,6001422600,6001422600,1215,Alameda ,94720,Berkeley,-122.2545472,37.8738125,NA,NA,NA,No,0.03,7.58,8.69794377,30.7,13.676,41.43,70.6,4.47,0,0,520.197996,51.43,413.04,22.37,13.5,73.73,24.45,76.32,6.525,98.15,1,15.26,0,0,32.61,4.02,25.86,14.34,2.68,NA,NA,3.23,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
